Rank,Word,Count,Frequency
164,vie,16,0.0007461642494054003
165,liian,16,0.0007461642494054003
166,tuskan,16,0.0007461642494054003
167,tule,16,0.0007461642494054003
168,united,15,0.0006995289838175628
169,may,15,0.0006995289838175628
170,it,15,0.0006995289838175628
171,yhtä,15,0.0006995289838175628
172,anna,15,0.0006995289838175628
173,he,15,0.0006995289838175628
174,hoi,15,0.0006995289838175628
175,konna,15,0.0006995289838175628
176,kuolon,15,0.0006995289838175628
177,tuli,15,0.0006995289838175628
178,pyhä,15,0.0006995289838175628
179,antaa,15,0.0006995289838175628
180,hälle,15,0.0006995289838175628
181,mit,15,0.0006995289838175628
182,muuten,15,0.0006995289838175628
183,sit,15,0.0006995289838175628
184,teille,15,0.0006995289838175628
185,olla,15,0.0006995289838175628
186,hyvin,15,0.0006995289838175628
