Rank,Word,Count,Frequency
618,stop,6,0.00020689655172413793
619,didst,6,0.00020689655172413793
620,re-enter,6,0.00020689655172413793
621,company,6,0.00020689655172413793
622,flowers,6,0.00020689655172413793
623,itself,6,0.00020689655172413793
624,cheeks,6,0.00020689655172413793
625,goose,6,0.00020689655172413793
626,cords,6,0.00020689655172413793
627,fie,6,0.00020689655172413793
628,prince’s,6,0.00020689655172413793
629,doom,6,0.00020689655172413793
630,exile,6,0.00020689655172413793
631,banishment,6,0.00020689655172413793
632,lark,6,0.00020689655172413793
633,proud,6,0.00020689655172413793
634,distribute,6,0.00020689655172413793
635,permission,6,0.00020689655172413793
636,distribution,6,0.00020689655172413793
637,comply,6,0.00020689655172413793
638,paid,6,0.00020689655172413793
639,tax,6,0.00020689655172413793
640,anyone,5,0.00017241379310344826
641,almost,5,0.00017241379310344826
642,www.gutenberg.org,5,0.00017241379310344826
643,country,5,0.00017241379310344826
644,women,5,0.00017241379310344826
645,houses,5,0.00017241379310344826
646,break,5,0.00017241379310344826
647,civil,5,0.00017241379310344826
648,piteous,5,0.00017241379310344826
649,remove,5,0.00017241379310344826
650,swords,5,0.00017241379310344826
651,strike,5,0.00017241379310344826
652,quickly,5,0.00017241379310344826
653,dog,5,0.00017241379310344826
654,heads,5,0.00017241379310344826
655,pretty,5,0.00017241379310344826
656,dare,5,0.00017241379310344826
657,side,5,0.00017241379310344826
658,hell,5,0.00017241379310344826
659,foe,5,0.00017241379310344826
660,pay,5,0.00017241379310344826
661,pleasure,5,0.00017241379310344826
662,withal,5,0.00017241379310344826
663,scorn,5,0.00017241379310344826
664,city,5,0.00017241379310344826
665,sighs,5,0.00017241379310344826
666,friends,5,0.00017241379310344826
667,far,5,0.00017241379310344826
668,shrift,5,0.00017241379310344826
669,nine,5,0.00017241379310344826
670,sad,5,0.00017241379310344826
671,rough,5,0.00017241379310344826
672,bright,5,0.00017241379310344826
673,lovers’,5,0.00017241379310344826
674,going,5,0.00017241379310344826
675,soft,5,0.00017241379310344826
676,mark,5,0.00017241379310344826
677,gold,5,0.00017241379310344826
678,wise,5,0.00017241379310344826
679,wisely,5,0.00017241379310344826
680,blind,5,0.00017241379310344826
681,honourable,5,0.00017241379310344826
682,consent,5,0.00017241379310344826
683,voice,5,0.00017241379310344826
684,number,5,0.00017241379310344826
685,sirrah,5,0.00017241379310344826
686,fellow,5,0.00017241379310344826
687,letters,5,0.00017241379310344826
688,brother,5,0.00017241379310344826
689,whom,5,0.00017241379310344826
690,laid,5,0.00017241379310344826
691,quoth,5,0.00017241379310344826
692,honour,5,0.00017241379310344826
693,brief,5,0.00017241379310344826
694,yourself,5,0.00017241379310344826
695,excuse,5,0.00017241379310344826
696,dance,5,0.00017241379310344826
697,wings,5,0.00017241379310344826
698,rude,5,0.00017241379310344826
699,phrase,5,0.00017241379310344826
700,wits,5,0.00017241379310344826
701,ask,5,0.00017241379310344826
702,asleep,5,0.00017241379310344826
703,shape,5,0.00017241379310344826
704,half,5,0.00017241379310344826
705,fingers,5,0.00017241379310344826
706,fees,5,0.00017241379310344826
707,dreams,5,0.00017241379310344826
708,night’s,5,0.00017241379310344826
709,untimely,5,0.00017241379310344826
710,course,5,0.00017241379310344826
711,ready,5,0.00017241379310344826
712,longer,5,0.00017241379310344826
713,is’t,5,0.00017241379310344826
714,blessed,5,0.00017241379310344826
715,wherefore,5,0.00017241379310344826
716,patience,5,0.00017241379310344826
717,took,5,0.00017241379310344826
718,yond,5,0.00017241379310344826
719,heir,5,0.00017241379310344826
720,wedding,5,0.00017241379310344826
721,power,5,0.00017241379310344826
722,satisfied,5,0.00017241379310344826
723,tear,5,0.00017241379310344826
724,fain,5,0.00017241379310344826
725,trust,5,0.00017241379310344826
726,purpose,5,0.00017241379310344826
727,man’s,5,0.00017241379310344826
728,met,5,0.00017241379310344826
729,ring,5,0.00017241379310344826
730,there’s,5,0.00017241379310344826
731,chide,5,0.00017241379310344826
732,sure,5,0.00017241379310344826
733,lamentable,5,0.00017241379310344826
734,hare,5,0.00017241379310344826
735,commend,5,0.00017241379310344826
736,joyful,5,0.00017241379310344826
737,lawrence’,5,0.00017241379310344826
738,simple,5,0.00017241379310344826
739,reason,5,0.00017241379310344826
740,mercutio’s,5,0.00017241379310344826
741,falls,5,0.00017241379310344826
742,slew,5,0.00017241379310344826
743,slay,5,0.00017241379310344826
744,point,5,0.00017241379310344826
745,mercy,5,0.00017241379310344826
746,general,5,0.00017241379310344826
747,living,5,0.00017241379310344826
748,following,5,0.00017241379310344826
749,ha,5,0.00017241379310344826
750,hang,5,0.00017241379310344826
751,search,5,0.00017241379310344826
752,hope,5,0.00017241379310344826
753,provided,5,0.00017241379310344826
754,drink,5,0.00017241379310344826
755,wake,5,0.00017241379310344826
756,protected,5,0.00017241379310344826
757,“project,5,0.00017241379310344826
758,gutenberg”,5,0.00017241379310344826
759,compliance,5,0.00017241379310344826
760,1.e.1,5,0.00017241379310344826
761,medium,5,0.00017241379310344826
762,1.f.3,5,0.00017241379310344826
763,replacement,5,0.00017241379310344826
764,limited,5,0.00017241379310344826
765,received,5,0.00017241379310344826
766,parts,4,0.00013793103448275863
767,cost,4,0.00013793103448275863
768,online,4,0.00013793103448275863
769,check,4,0.00013793103448275863
770,attendants,4,0.00013793103448275863
771,fatal,4,0.00013793103448275863
772,rage,4,0.00013793103448275863
773,weak,4,0.00013793103448275863
774,fought,4,0.00013793103448275863
775,cut,4,0.00013793103448275863
776,known,4,0.00013793103448275863
777,begin,4,0.00013793103448275863
778,kinsmen,4,0.00013793103448275863
779,beats,4,0.00013793103448275863
780,beat,4,0.00013793103448275863
781,spite,4,0.00013793103448275863
782,seek,4,0.00013793103448275863
783,veins,4,0.00013793103448275863
784,torture,4,0.00013793103448275863
785,sentence,4,0.00013793103448275863
786,quiet,4,0.00013793103448275863
787,streets,4,0.00013793103448275863
788,depart,4,0.00013793103448275863
789,along,4,0.00013793103448275863
790,approach,4,0.00013793103448275863
791,fray,4,0.00013793103448275863
792,golden,4,0.00013793103448275863
793,window,4,0.00013793103448275863
794,east,4,0.00013793103448275863
795,walk,4,0.00013793103448275863
796,towards,4,0.00013793103448275863
797,sought,4,0.00013793103448275863
798,morning’s,4,0.00013793103448275863
799,dew,4,0.00013793103448275863
800,daylight,4,0.00013793103448275863
801,uncle,4,0.00013793103448275863
802,learn,4,0.00013793103448275863
803,secret,4,0.00013793103448275863
804,sadness,4,0.00013793103448275863
805,coz,4,0.00013793103448275863
806,rather,4,0.00013793103448275863
807,griefs,4,0.00013793103448275863
808,tut,4,0.00013793103448275863
809,forsworn,4,0.00013793103448275863
810,vow,4,0.00013793103448275863
811,hers,4,0.00013793103448275863
812,note,4,0.00013793103448275863
813,woo,4,0.00013793103448275863
814,names,4,0.00013793103448275863
815,paper,4,0.00013793103448275863
816,writing,4,0.00013793103448275863
817,shut,4,0.00013793103448275863
818,signior,4,0.00013793103448275863
819,supper,4,0.00013793103448275863
820,thither,4,0.00013793103448275863
821,match,4,0.00013793103448275863
822,lamb,4,0.00013793103448275863
823,awhile,4,0.00013793103448275863
824,bitter,4,0.00013793103448275863
825,brow,4,0.00013793103448275863
826,left,4,0.00013793103448275863
827,choose,4,0.00013793103448275863
828,grace,4,0.00013793103448275863
829,stands,4,0.00013793103448275863
830,wisdom,4,0.00013793103448275863
831,count,4,0.00013793103448275863
